주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,현재 주차 차량수,현재 주차 차량수 업데이트시간,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 요금,버스 추가 단위 시간(분 단위),일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도,공유 주차장 관리업체명,공유 주차장 여부,공유 주차장 관리업체 링크,공유 주차장 기타사항
1582612,창경궁로2 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (홍화문~선인문),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57921259,126.9964856,,N,,
1582612,창경궁로2 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (홍화문~선인문),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57892891,126.9965231,,N,,
1582612,창경궁로2 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (홍화문~선인문),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57902188,126.9965081,,N,,
1582612,창경궁로2 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (홍화문~선인문),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57883612,126.996538,,N,,
1582612,창경궁로2 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (홍화문~선인문),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57911724,126.9964961,,N,,
1582627,APM플레이스 앞 관광버스 주차허용 구간(시),중구 을지로7가 112-3,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.565663,127.008624,,N,,
1582627,APM플레이스 앞 관광버스 주차허용 구간(시),중구 을지로7가 112-3,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56569,127.008555,,N,,
1582645,세종대로3 관광버스 승하차 허용 구간(시),중구 태평로2가 113-1 (신협 ~ 세븐일레븐),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56339775,126.9769865,,N,,
1582645,세종대로3 관광버스 승하차 허용 구간(시),중구 태평로2가 113-1 (신협 ~ 세븐일레븐),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56332742,126.9769596,,N,,
1582666,토정로 관광버스 주차허용 구간(시),마포구 합정동 5-12,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14401E+12,0,0,0,0,0,0,0,0,0,37.54528799,126.9188302,,N,,
1582666,토정로 관광버스 주차허용 구간(시),마포구 합정동 5-12,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14401E+12,0,0,0,0,0,0,0,0,0,37.54528507,126.9189238,,N,,
1582666,토정로 관광버스 주차허용 구간(시),마포구 합정동 5-12,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14401E+12,0,0,0,0,0,0,0,0,0,37.5452915,126.9187359,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57440961,126.9244594,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.5740926,126.9240608,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57461288,126.9247083,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57420139,126.9241997,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57387549,126.9237885,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.5737729,126.9236523,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57366792,126.9235221,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57398643,126.9239232,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57451364,126.9245902,,N,,
1582684,모래내로 관광버스 주차허용 구간(시),서대문구 남가좌동 318-11,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.14101E+12,0,0,0,0,0,0,0,0,0,37.57430631,126.9243328,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5711622,127.0263877,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57063582,127.0282482,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57025437,127.0295856,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57143417,127.0254471,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57141747,127.0255025,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57181879,127.0240984,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5713447,127.0257631,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57029851,127.0294359,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5718507,127.0239893,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57052369,127.02863,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57060361,127.028356,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57151045,127.0251663,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5705392,127.0285746,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57055467,127.0285213,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5713113,127.0258185,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57191272,127.0237722,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57024005,127.029638,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57189722,127.0238261,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57186621,127.0239339,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57031283,127.0293805,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57062031,127.0283036,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5711789,127.0263336,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57140196,127.0255564,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5718821,127.0238812,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57049505,127.0287363,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57138645,127.0256133,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.5705893,127.0284114,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57057349,127.0284665,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57022454,127.029692,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57192823,127.023719,,N,,
1583447,청계8가(북) 공영주차장(시),동대문구 신설동 109-2,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,12,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.12301E+12,450,5,450,5,0,0,0,0,0,37.57183454,127.0240448,,N,,
1583862,보라매상업 공영주차장(시),동작구 신대방동 431-3,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),64,52,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,2100,0900,2100,0900,2100,N,무료,N,무료,162000,,220,5,220,5,0,0,0,0,15800,37.49039184,126.923406,,N,,
1584724,세종대로1 관광버스 승하차 허용 구간(시),중구 태평로1가 60-22 (코리아나호텔 주차장 입구 ~ 시의회 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56766762,126.9768579,,N,,
1584724,세종대로1 관광버스 승하차 허용 구간(시),중구 태평로1가 60-22 (코리아나호텔 주차장 입구 ~ 시의회 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56722138,126.9768708,,N,,
1584724,세종대로1 관광버스 승하차 허용 구간(시),중구 태평로1가 60-22 (코리아나호텔 주차장 입구 ~ 시의회 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56787039,126.9768573,,N,,
1584724,세종대로1 관광버스 승하차 허용 구간(시),중구 태평로1가 60-22 (코리아나호텔 주차장 입구 ~ 시의회 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.56743241,126.9768678,,N,,
1584731,세종대로2 관광버스 승하차 허용 구간(시),중구 정동 5-5 (정동 5-5(시청역 2번 출구 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11402E+12,0,0,0,0,0,0,0,0,0,37.56593287,126.9769424,,N,,
